rapporteur	_	I therefore agree with the rapporteur, Mrs De Roo, when she proposes that we should waste no more time and transform this directive on the assessment and management of noise into a binding framework directive.	_	_	gente	unambiguous_female
employees	On April 10, 1990, Spokane employees of Rosauers voted to accept amendments to their labor contracts that would allow the employee purchase of the company. With 425 of the 700 eligible employees voting, the final count was 377 for and 48 against the company's sale.	The sale was completed on July 27, 1990, with the company's 1,250 employees receiving ownership of 15 supermarkets, one freestanding pharmacy, an ice cream plant, and the corporate office building.	In November 1993, Rosauers was assessed $50,450 in civil fines for violating federal child labor laws at eight of its Spokane-area stores.	_	glitter	ambiguous
Chairman	_	As our esteemed Mrs Chairman mentioned, a series of high-profile ship disasters, particularly involving oil tankers, has hit our continent in the recent past.	_	_	gente	unambiguous_female
uncle	_	"And then their uncle comes in, and tosses them up to the ceiling in a very frightful way!"	_	_	lexical	unambiguous_male
operator	_	This press operator performed preventive maintenance on the equipment. She also trained a new colleague.	_	_	fairtranslate	unambiguous_female
delegate	_	I would like to thank the delegate, Almeida Garrett, for her contribution in this important matter.	_	_	gente	unambiguous_female
caregiver	_	This caregiver supports elderly or disabled individuals in their daily activities. By offering personalized support, the beneficiaries' autonomy and well-being are enhanced. Listening and empathy are at the heart of her profession. Those she helps can rely on her for compassionate assistance.	_	female_stereotyped	fairtranslate	unambiguous_female
logger	_	The logger works in nature to manage and maintain forests. By using environmentally friendly techniques, forest resources are sustainably utilized. Knowledge of different tree species is essential for her job. Thanks to her efforts, forest ecosystems are preserved.	_	male_stereotyped	fairtranslate	unambiguous_female
writer	_	That a writer who is gay cannot be serious is a common professional illusion , sedulously fostered by all too many academics who mistakenly believe that their frivolous efforts should be taken seriously because they are expressed with that dreary solemnity which is the only mode of expression their authors are capable of .	_	_	lexical	ambiguous
ladies	_	You stay with the ladies .	_	_	lexical	unambiguous_female
secretaries	They wore a cap badge of three maple leaves, and collar badges of the goddess Athena. A February 1943 CWAC advertisement in the Edmonton Journal noted that prospective recruits had to be in excellent health, at least  tall and  (or within  above or below the standard of weight laid down in medical tables for different heights), with no dependents, a minimum of Grade 8 education, aged 18 to 45, and a British subject, as Canadians were at that time.	Since women were not allowed to enter in combat of any kind the CWACs worked as secretaries, clerks, canteen workers, vehicle drivers and many other non-combat military jobs.	They were only paid two-thirds of what the men were paid in the same occupation (this figure later became four-fifths).	_	glitter	unambiguous_female
girl	_	"Well, and I had heard of you as a very pretty girl, and what were we to wait for besides?	_	_	lexical	unambiguous_female
firefighter	_	The firefighter responds quickly to emergencies to protect and rescue the population. Regular training ensures a high level of preparedness. Mastery of rescue equipment is essential for mission success. Citizens rely on her for their safety.	_	male_stereotyped	fairtranslate	unambiguous_female
buyer	_	The buyer works with internal teams to plan procurement needs.	_	_	fairtranslate	ambiguous
women	_	Radio broadcasts , however -- now that even plain people could afford `` loud speakers '' on their sets -- held old fans to the major-league races and attracted new ones , chiefly women , who through what the philosopher called the ineluctable modality of audition , became first inured , then attracted , then addicted to the long afternoon recitals of the doings in some distant baseball park .	_	_	lexical	unambiguous_female
rapporteur	_	The tighter measures which the rapporteur announced in his report and which encompass, for example, an exhaustive list of products, for which he calls on the Commission for help, is an interesting proposal and will only reinforce this policy.	_	_	gente	unambiguous_male
cashier	_	Sam is a cashier in a dynamic supermarket, they are known for their diligence.	_	female_stereotyped	fairtranslate	ambiguous
woman	_	These values give direction to the life of the middle-class man or woman , dictating the methods of child rearing , determining the pattern of community participation , setting the style for the psychiatric treatment of middle-class illness , and informing the congregational life of the major denominations .	_	_	lexical	unambiguous_female
technician	_	A chemical technician must collaborate with engineers to solve technical issues in the lab. The problem is that he does not get along well with the engineers.	_	_	fairtranslate	unambiguous_male
server	_	The server handled a complaint with calm and professionalism. He quickly resolved the situation.	_	_	fairtranslate	unambiguous_male
President	_	Mr President, I would like to compliment the deputy, Mr Bowis for his very constructive and very logical approach to this particular problem.	_	_	gente	unambiguous_male
pharmacist	_	The pharmacist is often consulted by colleagues for their expertise in pharmacology.	_	female_stereotyped	fairtranslate	ambiguous
counselor	_	The career counselor assists students in developing their professional projects.	_	_	fairtranslate	ambiguous
worker	_	Harper is a social worker, and they are highly regarded for their practical advice.	_	female_stereotyped	fairtranslate	ambiguous
carpenter	_	This carpenter specializes in renovating old houses. Period elements are carefully restored to preserve architectural heritage. Knowledge of wood types and historical techniques is indispensable. He brings invaluable expertise to the conservation of historic buildings.	_	male_stereotyped	fairtranslate	unambiguous_male
President	_	This report was referred to by President Chirac in his speech to Parliament some weeks ago.	_	_	gente	unambiguous_male
woman	_	I saw that woman's apron behind the door .	_	_	lexical	unambiguous_female
driver	_	Sam, a tour bus driver, introduces visitors to the region's iconic sites. Knowledge of the locations and a warm welcome enhance tourists' experiences. Time management is crucial to keep the tour schedule. Travelers trust her for an enjoyable journey.	_	male_stereotyped	fairtranslate	unambiguous_female
builders	Urban development projects require robust structural planning and execution. Innovations in construction materials are frequently explored.	Male builders often dominate the construction sites, managing teams and overseeing operations with precision.	Their expertise ensures that structures are safe, sustainable, and aesthetically pleasing.	_	glitter	unambiguous_male
manager	_	The product manager led a detailed competitive analysis and she proposed relevant innovation strategies.	_	_	fairtranslate	unambiguous_female
performers	He raised the glory of Ferrara to its highest point, and was the patron of Tasso, Guarini, and Cremonini – favouring, as the princes of his house had always done, the arts and sciences. During the reign of Alfonso II, Ferrara once again developed an opulent court with an impressive musical establishment, rivaled in Italy only by the adjacent city of Venice, and the traditional musical centers such as Rome, Florence, and Milan.	Composers such as Luzzasco Luzzaschi, Lodovico Agostini, and later Carlo Gesualdo, represented the avant-garde tendency of the composers there, writing for gifted virtuoso performers, including the famous concerto di donne — the three virtuoso female singers Laura Peverara, Anna Guarini, and Livia d'Arco.	Vincenzo Galilei praised the work of Luzzaschi, and Girolamo Frescobaldi studied with him.	_	glitter	ambiguous
comedian	_	I once heard a comedian say that if you are killed by a taxicab in New York , it is listed as `` death due to natural causes '' .	_	_	lexical	ambiguous
speakers	She was on the council of Lady Margaret Hall, the school she had attended at the age of 18, from 1902 to 1904. She also organized the St. Paul's Biblical Association, part of the Oxford and Cambridge vacation terms scheme, which gave women a chance to meet and discuss the latest theological writings; this later became the archbishop's diploma in theology, which is still available today.	In 1904, Margaret used this association to set up a bible study lecture series, featuring speakers from the women's branch of King's College at Kensington, which had 292 subscribers in its first year.	Meanwhile, between 1900 and 1904, Margaret spoke out against Christian Science and The Clarion, a socialist weekly paper.	_	glitter	unambiguous_female
fellow	_	Also , I am convinced that if my company were a sole proprietorship instead of a partnership , I would have been even abler to solve long-range problems for myself and my fellow-employees .	_	_	lexical	unambiguous_male
men	_	It is incomparably great in its material aspects, in its body of wealth, in the diversity and sweep of its energy, in the industries which have been conceived and built up by the genius of individual men and the limitless enterprise of groups of men.	_	_	lexical	unambiguous_male
jews	Historical neighborhoods reflect the rich cultural tapestry of the city. Traditions and customs are preserved through architecture and community gatherings.	Jews in the area often lead holiday celebrations, keeping alive generations-old practices and stories.	The role of these leading men is integral to maintaining cultural heritage within the community.	_	glitter	unambiguous_male
supervisor	_	A supervisor regularly inspects work to ensure it meets the required quality standards.	_	male_stereotyped	fairtranslate	ambiguous
bag	_	Pale yellow snapdragons that by pinching could be made to bite ; ; seed-pods of the balsams that snapped like fire-crackers at a touch ; ; red-and-yellow columbines whose round-tipped spurs were picked off and eaten for the honey in them ; ; morning-glory buds which could be so grasped and squeezed that they burst like a blown-up paper bag ; ; bright flowers from the trumpet vine that made `` gloves '' on the ends of ten waggling fingers .	_	_	lexical	unambiguous_female
photographer	_	A visit to Chicago's museums and a stroll around broad Michigan Avenue will unfold many photogenic subjects to the alert photographer .	_	_	lexical	ambiguous
doctor	_	A doctor implements prevention programs to raise awareness about health risks.	_	_	fairtranslate	ambiguous
horsewoman	_	O the horseman's and horsewoman's joys!	_	_	lexical	unambiguous_female
cashier	_	The cashier helps customers quickly locate products in the store.	_	female_stereotyped	fairtranslate	ambiguous
worker	_	The daycare worker supports children during transitions, such as arrivals and departures. He makes these moments smoother.	_	female_stereotyped	fairtranslate	unambiguous_male
delegate	_	I should like to thank the delegate, Mr Clegg, for the excellent work he has done.	_	_	gente	unambiguous_male
operator	_	The construction machine operator participated in a large-scale project by handling a backhoe loader to transport heavy materials. He strictly adhered to the site's safety guidelines.	_	male_stereotyped	fairtranslate	unambiguous_male
teacher	_	This teacher supervised a group project that won an academic award. They were thanked for their rigorous guidance.	_	_	fairtranslate	ambiguous
lord	_	The thing is determined, that is (laughing affectedly) as far as I can presume to determine any thing without the concurrence of my lord and master.	_	_	lexical	unambiguous_male
librarian	_	A librarian implemented an online lending system to allow readers to easily access library resources. His solution was widely adopted by users.	_	female_stereotyped	fairtranslate	unambiguous_male
President	_	Ten years ago, a military coup pushed the elected President, Mrs Aung San Suu Kyi, out of office, dissolved parliament, and subsequently applied policies of extreme terror.	_	_	gente	unambiguous_female
activists	In many communities, LGBTQ+ rights have been championed by dedicated individuals. These volunteers often face significant challenges and opposition.	Activists like Marsha P. Johnson played a pivotal role in the Stonewall Uprising.	These women paved the way for subsequent generations to fight for equality.	_	glitter	unambiguous_female
choreographers	The latest theater production boasted mesmerizing visuals and a compelling narrative, but it was the dance sequences that stole the show. Audiences were left in awe of the seamless integration of movement and emotion.	The choreographers crafted intricate routines that elevated the entire performance to another level.	Both critics and patrons celebrated how this leading team of two women conveyed a story through movement.	_	glitter	unambiguous_female
employee	_	This accounting employee is known for her thoroughness in account analysis.	_	female_stereotyped	fairtranslate	unambiguous_female
son	_	And I am not saying this merely because my son has recently graduated as a fully-fledged lawyer.	_	_	gente	unambiguous_male
employee	_	Jordan is an accounting employee and is appreciated for her always accurate reports.	_	female_stereotyped	fairtranslate	unambiguous_female
town	_	It is known that Morse did associate with a group of itinerant horse traders who made their headquarters at Westport , a town not far from Fall River .	_	_	lexical	unambiguous_male
Minister	_	It is sad but very enlightening to learn from the Spanish Minister of the Interior, Mrs Mayor Oreja, that there is no point in talking, even if a new cease-fire were to take place in the future.	_	_	gente	unambiguous_female
worker	_	This social worker is known for their dedication to the families they support.	_	female_stereotyped	fairtranslate	ambiguous
secretary	_	But the secretary insists that the success of the American farmer is the `` greatest single source of strength '' in the struggle to insure freedom around the world .	_	female_stereotyped	lexical	ambiguous
childminder	_	The childminder attended a meeting with parents to discuss the children's development. Her feedback was greatly appreciated.	_	female_stereotyped	fairtranslate	unambiguous_female
pastor	_	The pastor and the Membership Preparation and Assimilation Committee must follow through immediately with a carefully planned program .	_	male_stereotyped	lexical	ambiguous
daughter	_	Both the father and the daughter were of the sort that would normally have avoided all observation; that is, all observation in that extraordinary modern world which calls out everything except strength.	_	_	lexical	unambiguous_female
Commissioner	_	Commissioner Byrne, it sounds to me as if we will have fewer and fewer producers but more and more inspectors.	_	_	gente	ambiguous
lawyer	_	When lawyers act outside professional advice, outside what is fitting for a lawyer, let justice descend on them as it does on everyone else, because their professional secrecy is not a privilege for them, it is a right deriving from the legal structure and the guarantee of a fair trial.	_	_	gente	ambiguous
counselor	_	There were no depressingly serious cases : the ward doctor sometimes teamed up with the chaplain to serve as a marriage counselor -- sometimes the Navy sent people back to the States to preserve a marriage -- but mental health as a rule was very high .	_	_	lexical	ambiguous
hairstylist	_	This hairstylist colored a client's hair using modern techniques for a natural result. The compliments received confirmed his expertise.	_	female_stereotyped	fairtranslate	unambiguous_male
salesperson	_	A salesperson often works in a team to achieve the monthly sales targets.	_	female_stereotyped	fairtranslate	ambiguous
programmer	_	This programmer participates in a project meeting with members from other departments and explains the technical constraints related to development.	_	male_stereotyped	fairtranslate	ambiguous
optician	_	An optician advised a customer on the choice of frames, but the customer did not follow his advice.	_	_	fairtranslate	unambiguous_male
President	_	Madam President, I am sure that the rapporteur, Mrs Rocard, means well, but to me she resembles a woman tiptoeing along a tightrope.	_	_	gente	unambiguous_female
hostess	_	Your crime is committed by every fashionable hostess six times a week: and yet you find it sticks to your tongue like a nameless atrocity."	_	_	lexical	unambiguous_female
travellers	Hill convinced him to take a position as Vice President in charge of operations on the Chicago, Burlington and Quincy Railroad. In 1909 he assumed an additional similar position on the Colorado and Southern Railway, and in 1910 assumed the presidency of the B&O, a position that he held for thirty-two years, one of the longest such tenancies in the United States.	He appointed Olive Dennis, the first US woman Service Engineer, to improve travelling conditions on trains, initially inspired by the needs of women travellers, but then discovered that men also wanted improvements to their travel environment.	Government service In October 1916, he was appointed a member of the Advisory Commission of the Council of National Defense, and the following March chairman of the Commission.	_	glitter	unambiguous_female
man	_	The case described in this paper is that of an older man who developed disabling muscular weakness while receiving a variety of steroids for a refractory anemia .	_	_	lexical	unambiguous_male
therapist	_	This physical therapist will soon open their own practice. Modern equipment will be installed to provide quality treatments. Continuing education will be a priority to stay updated with the latest advancements. They will be recognized for their professionalism and dedication to patients.	_	_	fairtranslate	ambiguous
brother	_	Here's a letter just come by post for you, and I stepped over to you with it; because I guessed you'd be glad to have it, seeing it is your brother's handwriting."	_	_	lexical	unambiguous_male
influencers	Digital marketing has evolved over the years, creating a range of opportunities for brands to engage with consumers. This evolution has led to innovative partnership models and content strategies.	In this context, influencers play a crucial role in promoting products to niche audiences through social media.	Many experts anticipate further growth in this sector, with the potential for new digital platforms.	_	glitter	ambiguous
advocate	_	I am a great advocate for timidity--and I am sure one does not often meet with it.--But in those who are at all inferior, it is extremely prepossessing.	_	_	lexical	ambiguous
experts	The President focused on his administration's accomplishments and efforts related to the epidemic, including an accelerated drug-approval process. He also condemned homophobia and discrimination against people with HIV.	Clinton announced three new initiatives: creating a special working group to coordinate AIDS research throughout the federal government; convening public health experts to develop an action plan that integrates HIV prevention with substance abuse prevention; and launching a new effort by the Department of Justice to ensure that health care facilities provide equal access to people with HIV and AIDS.	On September 21, 1996, Clinton signed into law the Defense of Marriage Act (DOMA), which defined marriage for federal purposes as the legal union of one man and one woman; the legislation allowed individual states to refuse to recognize gay marriages that were performed in other states.	_	glitter	ambiguous
technician	_	A chemical technician led a team to optimize a synthesis process. They received praise for their work.	_	_	fairtranslate	ambiguous
President	_	Mr President, I share at least one certainty with the deputy, Mr Blokland: incineration may be a significant source of pollution but it is in fact necessary today, given the very low levels of waste recycling.	_	_	gente	unambiguous_male
servant	_	Neither a servant nor a master I, I take no sooner a large price than a small price, I will have my own whoever enjoys me, I will be even with you	_	_	lexical	ambiguous
priest	_	Some time later the missing part of the relic was found and the complete inscription , together with other new evidence , fully corroborated the ancient priest's information .	_	male_stereotyped	lexical	ambiguous
producers	The film industry is notoriously competitive, with countless individuals vying for limited opportunities. Negotiating contracts and securing funding are just a few of the challenges faced.	Producers like Jane Carmichael are now reshaping Hollywood by successfully bringing more diverse stories to the big screen.	These women are not only changing the landscape but also leading award-winning projects that resonate with audiences globally.	_	glitter	unambiguous_female
daughter	_	In one cartoon a family is shown outside a theater with the head of the family addressing the doorman : `` Excuse me , but when we came out we found that we had left my daughter's handbag and my wife's behind '' .	_	_	lexical	unambiguous_female
President	_	We have confidence in our President and in the declaration which we have agreed he should make.	_	_	gente	unambiguous_male
camera operators	The film industry is a hub of creativity and technical expertise. Behind every successful production lies a team skilled in various aspects of the trade.	Male camera operators have become known for their innovative techniques, capturing breathtaking scenes that enhance storytelling on the big screen.	The mastery behind the lens ensures that each frame conveys the intended emotion and message.	_	glitter	unambiguous_male
President	_	I hope that President Kostunica will steadily consolidate her position as the new democratic leadership in the Federal Republic of Yugoslavia at all political levels.	_	_	gente	unambiguous_female
Commissioner	_	I also wish our Commissioner, Pascal Lamy, every success in her efforts to bring about the settlement of our trade disputes with the United States.	_	_	gente	unambiguous_female
cleaner	_	A cleaner ensures the cleanliness and maintenance of living spaces using effective methods. Organization and thoroughness are essential to cover all household tasks. Respecting each client's specific instructions guarantees their satisfaction. Clients appreciate their professionalism and discretion.	_	female_stereotyped	fairtranslate	ambiguous
manager	_	A product manager oversaw the development of a prototype while meeting deadlines. She received positive feedback from the team.	_	_	fairtranslate	unambiguous_female
gentleman	_	There can be no doubt of your being a gentleman's daughter, and you must support your claim to that station by every thing within your own power, or there will be plenty of people who would take pleasure in degrading you."	_	_	lexical	unambiguous_male
pharmacist	_	The pharmacist is involved in managing medicine stocks to avoid shortages.	_	female_stereotyped	fairtranslate	ambiguous
General	_	The Chilean Government guaranteed that in Chile General Pinochet would have a fair trial and General Pinochet has indeed now lost his immunity and the justice system is initiating proceedings against him.	_	_	gente	unambiguous_male
butcher	_	The butcher prepared a special order for a customer hosting a barbecue, including tips for cooking skewers. A few days later, the customers returned to thank them for the delicious order.	_	male_stereotyped	fairtranslate	ambiguous
illustrators	Women and the B.O.P. From the first, the Boy's Own Paper had very inclusive editorial policies and practices. Issue No. 1 contained the first instalment of a serial by Mrs Eiloart, and over eighty named female authors followed over the years, contributing short stories, serials, poems, practical articles ('Taming Baboons' for example), and accounts of personal adventures in many different parts of the world.	In addition, the work of over twenty female illustrators was published.	A number of the monthly coloured plates were by female artists such as Hilda Annetta Walker and Winifred Austen.	_	glitter	unambiguous_female
commentators	Intersex Pliny notes that "there are even those who are born of both sexes, whom we call hermaphrodites, at one time androgyni" (andr-, "man", and gyn-, "woman", from the Greek).	Some commentators see hermaphroditism as a "violation of social boundaries, especially those as fundamental to daily life as male and female".	The era also saw a historical account of a congenital eunuch.	_	glitter	ambiguous
heiress	_	Here lands female and male, Here the heir-ship and heiress-ship of the world, here the flame of materials, Here spirituality the translatress, the openly-avow'd, The ever-tending, the finale of visible forms, The satisfier, after due long-waiting now advancing, Yes here comes my mistress the soul.	_	_	lexical	unambiguous_female
performers	Selections from the operas Carmen and La Gioconda were included in the April 1928 schedule. Jack Burton was the program's announcer, director, and writer.	Performers who made their network premieres on the show included Lina Abarbanell, Donald Brian, Shelton Brooks, Victor Moore, Jack Norworth, Blanche Ring, Julia Sanderson, Jean Schwartz, Six Brown Brothers, and Sophie Tucker.	Broadcasts also featured the Acousticon orchestra and the Acousticon male quartet.	_	glitter	ambiguous
surgeon	_	A surgeon performs operations to treat various medical conditions. Precision and focus are crucial in this delicate profession. Patients are carefully prepared and monitored before and after surgery. Thanks to him, many lives have been saved.	_	male_stereotyped	fairtranslate	unambiguous_male
president	_	Getting elected president of the student body took a lot of time and politicking .	_	male_stereotyped	lexical	ambiguous
technicians	The advancement of technology has increased demand for skilled labor in various sectors. This growth presents new opportunities for specialized training and professional development.	Technicians play a vital role in maintaining and optimizing modern machinery and systems.	Their expertise is crucial for ensuring operational efficiency in many industries.	_	glitter	ambiguous
schoolteacher	_	This schoolteacher is recognized for their engaging and pedagogical way of explaining complex concepts.	_	female_stereotyped	fairtranslate	ambiguous
worker	_	The construction worker actively participates in the construction and renovation of various buildings. By using modern techniques, projects progress efficiently and safely. Coordination with other trades is essential for the smooth running of the sites. Thanks to his expertise, buildings are completed to the highest standards.	_	male_stereotyped	fairtranslate	unambiguous_male
wife	_	In it was a stone Tibetan Buddha I had picked up in Bombay , and occasionally , to make merit , my wife and I garlanded it with flowers or laid a few pennies in its lap .	_	_	lexical	unambiguous_female
beautician	_	A beautician is involved in training new apprentices, who often consult him.	_	female_stereotyped	fairtranslate	unambiguous_male
clergyman	_	This dinner was the start of a new blatancy in the relationship between the gangs and the politicians , which , prior to 1924 , says Pasley , `` had been maintained with more or less stealth '' , but which henceforth was marked by these ostentatious gatherings , denounced by a clergyman as `` Belshazzar feasts '' , at which `` politicians fraternized cheek by jowl with gangsters , openly , in the big downtown hotels '' .	_	_	lexical	unambiguous_male
lawyer	_	This lawyer is valued for their ability to resolve complex conflicts. They inspire confidence in their clients.	_	_	fairtranslate	ambiguous
illustrators	Art has always been a way to express one's inner thoughts and emotions. Women have played a significant role in illustrating children's books, bringing characters to life in vivid colors.	Female, male and non-binary illustrators work tirelessly to ensure their creations spark imagination in young minds.	Their contributions often provide the visual context and enhance the storytelling of every tale.	_	glitter	unambiguous_all
Commissioner	_	I would like to thank the Commissioner for his response and for his very positive leadership in this crucial area, and I must say that his response has also been reassuring from an economic perspective.	_	_	gente	unambiguous_male
scientist	_	The computer scientist developed a secure network architecture for an international company. Their expertise prevented several cyberattacks.	_	male_stereotyped	fairtranslate	ambiguous
operator	_	A press operator uses machines to produce metal or plastic parts. Precise equipment settings are essential to ensure product quality. Regular machine maintenance prevents breakdowns. Clients value his attention to detail and reliability.	_	_	fairtranslate	unambiguous_male
accountant	_	An accountant coordinates with banks to ensure the company’s accounts are properly balanced.	_	_	fairtranslate	ambiguous
Commissioner	_	First of all I would like to send my best regards to Commissioner Viviane Reding and thank him for the initiative he has shown in the field of sport.	_	_	gente	unambiguous_male
plumber	_	A plumber works on renovation projects to modernize sanitary installations. Coordination with other trades ensures smooth execution of the work. Compliance with current standards is a priority. She is known for the quality of her work and her reliability.	_	male_stereotyped	fairtranslate	unambiguous_female
settlers	Adventurous explorers often embark on journeys fueled by curiosity and the promise of the unknown. The call of uncharted territories has driven many throughout history.	Among early settlers, there were those who played pivotal roles in building the infrastructure of new towns.	The efforts of these men laid the groundwork for future generations to thrive in these new environments.	_	glitter	unambiguous_male
volunteers	Every summer, the community organizes a week-long event to spruce up local parks and public spaces. This effort brings together people from various walks of life, united in improving the areas where they live.	This year, the volunteers, including many young men, women and non-binary folks, managed to plant over a thousand trees and repaint numerous playground structures.	Their efforts have left a lasting impact on the community and its residents.	_	glitter	unambiguous_all
butcher	_	A butcher hard by in the village, and the parsonage-house within a stone's throw.	_	male_stereotyped	lexical	ambiguous
plumber	_	A plumber worked late at night to repair a broken boiler before the arrival of a cold wave. The tenants were very grateful to them for restoring the heating the next morning.	_	male_stereotyped	fairtranslate	ambiguous
contemporaries	The art movement explored revolutionary techniques that broke from tradition. Creativity and expression of prominent female artists knew no bounds.	These contemporaries collaborated with likeminded artists, redefining visual narratives through diverse media.	Their collective works challenged audiences and expanded the frontiers of artistic discourse.	_	glitter	unambiguous_female
policeman	_	After a long , hot controversy , Miller County has a new school superintendent , elected , as a policeman put it , in the `` coolest election I ever saw in this county '' .	_	_	lexical	unambiguous_male
President	_	Mr President, I would like to thank the delegate for the tremendous work which he has done on this report.	_	_	gente	unambiguous_male
dean	_	The academic dean should take a direct , long-term interest in faculty development .	_	male_stereotyped	lexical	ambiguous
worker	_	Alex is a construction worker who helps transform architectural plans into tangible realities. Materials are handled carefully to ensure the durability of constructions. Safety on the site is always maintained through strict protocols. Alex brings his passion and expertise to projects every day.	_	male_stereotyped	fairtranslate	unambiguous_male
attendant	_	This flight attendant is responsible for organizing meal services. She also trained a new recruit.	_	female_stereotyped	fairtranslate	unambiguous_female
directors	The film festival was abuzz with excitement as enthusiasts gathered to celebrate the cinema. Red carpets and flashing cameras defined the scene.	Directors, all of whom were men, showcased their latest works, sparking conversations among critics and fans alike.	The event concluded with a glamorous award ceremony recognizing cinematic excellence.	_	glitter	unambiguous_male
scientist	_	The computer scientist developed an intuitive mobile application to facilitate online bookings. The app was so successful that users made sure to congratulate them on their work.	_	male_stereotyped	fairtranslate	ambiguous
childminder	_	Lou, a childminder, organizes educational outings to stimulate children's curiosity. Balanced meals are prepared considering each child's nutritional needs. Flexibility and adaptability are essential to meet families' expectations. They create a warm and enriching environment for the children.	_	female_stereotyped	fairtranslate	ambiguous
soldier	_	Now , more than five years later , I cannot in any realistic sense be called a trained soldier .	_	male_stereotyped	lexical	ambiguous
delegate	_	I should like to congratulate the delegate on his very comprehensive and commendable report containing a series of proposals which we ought to take on board and from which we ought to draw inspiration.	_	_	gente	unambiguous_male
welder	_	The welder assembles metal frames for temporary structures used at public events.	_	male_stereotyped	fairtranslate	ambiguous
colleague	_	I fully agree with the comments made by our colleague Joan Colom on the revision of the financial perspective.	_	_	gente	ambiguous
lady	_	The English lady really wanted to put a wreath on the Garibaldi monument on the 30th of April .	_	_	lexical	unambiguous_female
driver	_	This bus driver makes frequent stops to pick up and drop off passengers.	_	male_stereotyped	fairtranslate	ambiguous
hairstylist	_	The hairstylist prepared a hair treatment to revitalize a client's damaged hair. Their work restored shine and softness to the hair.	_	female_stereotyped	fairtranslate	ambiguous
director	_	Result: the new director may come from the outside, but she immediately finds herself ensnared in a system that is already firmly established.	_	_	gente	unambiguous_female
leader	_	On the one hand, there is the decision by the Israeli government to put the peace negotiations on hold due to the violence in the area and focus on the creation of a government of national unity with the leader of the opposition, Mrs Sharon.	_	_	gente	unambiguous_female
politician	_	I would say that this is a really trivial issue, a few comments by a politician on a television programme, which have resulted in a criminal action that has no grounds, and which are covered by the Portuguese constitution and by application of Community rules on the waiver of parliamentary immunity.	_	_	gente	ambiguous
attorney	_	An assistant attorney general is directed to investigate .	_	_	lexical	ambiguous
operator	_	A construction machine operator maneuvers equipment such as bulldozers and excavators on construction sites. Following safety guidelines is critical to preventing accidents. Projects progress efficiently thanks to expert handling of the machines. Teams on-site trust her for her mastery of the equipment.	_	male_stereotyped	fairtranslate	unambiguous_female
sister	_	I have lately returned from a journey among our sister Republics of the Western Hemisphere.	_	_	lexical	unambiguous_female
patients	The New System Significant changes came with the introduction of the "New System" in 1873. Four years before, Sir Joseph Lister had been appointed as Professor of Surgery to the Royal Infirmary of Edinburgh.	Using antiseptics and narcotics he proved to be very successful, thus attracting patients from higher social classes to the hospital.	The hospital managers felt the existing nurses were lacking both medical knowledge and appropriate behaviour.	_	glitter	ambiguous
worker	_	The construction worker adjusts the metal frames of a complex structure.	_	male_stereotyped	fairtranslate	ambiguous
fellow runners	The marathon attracted participants from all over the world. Sarah, competing in her fifth race, was excited to hit the challenging course.	Her fellow runners provided encouragement and camaraderie throughout the grueling race.	Crossing the finish line, Sarah felt a sense of fulfillment and community.	_	glitter	ambiguous
secretary	_	Alex is the secretary who handles administrative tasks and organizes schedules within a company. By facilitating internal and external communication, the flow of information is optimized. Mastery of office tools and organizational skills is essential. Thanks to them, daily operations run smoothly.	_	female_stereotyped	fairtranslate	ambiguous
Commissioner	_	I am sure that Mr Solbes, the Commissioner responsible for this matter, will come to the details and I will transmit your message next Wednesday.	_	_	gente	unambiguous_male
readers	In August 2017, Sedokova announced that she had ended her relationship with Komarov. In September 2020, she married for the third time, to Latvian professional basketball player Jānis Timma.	In December 2010, Sedokova came out as bisexual during an online conference with the readers of the Ukrainian portal tochka.net.	She later confirmed it in an interview with Novyi Kanal, describing her sexual experiences with her female lovers as "wonderful".	_	glitter	ambiguous
representative	_	I would also support the representative when she explains the need to make sure that the right to an affordable filtering system is guaranteed.	_	_	gente	unambiguous_female
President	_	Mr President, our group also supports the representative and thanks him for his good work.	_	_	gente	unambiguous_male
delegate	_	I would just like to thank the delegate for her constructive contribution and for her willingness to take on board the recommendations from other Committees.	_	_	gente	unambiguous_female
rapporteur	_	I wish to join in the support for this initiative and for Mrs Banotti's report and indeed to join in the tributes to the rapporteur for the enormously valuable work she does as our mediator.	_	_	gente	unambiguous_female
technician	_	The chemical technician is often asked to verify the compliance of chemical products before shipment.	_	_	fairtranslate	ambiguous
author	_	The main reason we did not vote against it is because its author set out a few good intentions.	_	_	gente	ambiguous
mechanic	_	A mechanic checks oil and coolant levels before starting a general maintenance.	_	male_stereotyped	fairtranslate	ambiguous
electrician	_	An electrician repaired a damaged electrical panel after a major outage, ensuring the residents' safety. Her skills were praised by the property owner.	_	male_stereotyped	fairtranslate	unambiguous_female
student	_	These student-directed organizations include eight to ten members each ; ; they perform at many campus social events .	_	_	lexical	ambiguous
beginners	The dance studio introduced a new series of classes. Emily, a patient and experienced instructor, welcomed all newcomers.	The class was specifically designed for beginners, providing step-by-step guidance to those new to dancing.	Many of these first-timers discovered a newfound passion for movement.	_	glitter	ambiguous
surgeon	_	The nurse assisted a surgeon during a delicate procedure. His support contributed to the success of the operation.	_	female_stereotyped	fairtranslate	unambiguous_male
