reformers	The nation's education system was at a crossroads, necessitating urgent change. A series of public debates highlighted the need for policy updates.	Reformers across the political spectrum advocated for innovative approaches to rejuvenate the system.	Their proposals laid the groundwork for a transformative decade in education.	ambiguous
patients	The New System Significant changes came with the introduction of the "New System" in 1873. Four years before, Sir Joseph Lister had been appointed as Professor of Surgery to the Royal Infirmary of Edinburgh.	Using antiseptics and narcotics he proved to be very successful, thus attracting patients from higher social classes to the hospital.	The hospital managers felt the existing nurses were lacking both medical knowledge and appropriate behaviour.	ambiguous
producers	Music production involves a creative process that transcends genres and cultures. The fusion of sounds and rhythms results in new auditory experiences.	Music producers like Louise Bennett are challenging the gender norms within the industry, bringing fresh perspectives to the forefront.	The success of these women is gradually shaping a more inclusive environment for aspiring female producers.	unambiguous_female
students	Educational institutions continually adapt curriculums to reflect changes in industry standards and technological advancements. With these adaptations, the learning experience remains relevant and effective.	Engaged students contribute their perspectives and ideas, enriching the classroom dynamic.	Their feedback can guide future enhancements in educational strategies and tools.	ambiguous
employers	Alongside the miners, Westphalian workers in other areas also participated in the labour movement. In the metal industry, these actions were focused on small and medium-sized enterprises and the labour movement was not able to establish a toehold in the larger companies for various reasons.	In particular, employers in the iron and steel industry defended their "Lord-of-the-Manor position" by firing workers as necessary.	This was enabled by the starkly differentiated internal structure of these companies, which militated against the establishment of a sense of common purpose like that of the miners.	ambiguous
commentators	Impact and legacy  Deemed an "iconoclast" by Boxoffice Pro, Belle has been established as a cultural icon for her role in Beauty and the Beast. According to Time and Harper's Bazaar, the character holds the distinction of being Disney's first feminist princess.	Commentators believe the character's reputation as one of Disney's first strong female characters is responsible for changing the way in which women would be depicted in subsequent animated films.	According to Kevin Fallon of The Daily Beast, before Belle "being a Disney princess meant singing songs about how much you love combing your hair with a fork and giving away your voice if it meant you got to marry the guy with that dreamy chiseled jaw." Charles Solomon of the Los Angeles Times considers Belle to be among four Disney Princesses responsible for breaking "the bonds of convention".	ambiguous
reformers	In the eighteenth century, it was often assumed by educational philosophers and conduct book writers, who wrote what one might think of as early self-help books, that women were incapable of rational or abstract thought. Women, it was believed, were too susceptible to sensibility and too fragile to be able to think clearly.	Wollstonecraft, along with other female reformers such as Catharine Macaulay and Hester Chapone, maintained that women were indeed capable of rational thought and deserved to be educated.	She argued this point in her own conduct book, Thoughts on the Education of Daughters (1787), in her children's book, Original Stories from Real Life (1788), as well as in the Rights of Woman.	unambiguous_female
partners	There have been some instances of the government using outdated laws as a means of detaining those who criticize the government, but these cases are somewhat rare. South Korea is relatively intolerant of the LGBTQ community and has seen numerous cases of discrimination in recent years in numerous arenas, ranging from the judicial system to corporate board rooms.	Women in South Korea do not enjoy the same civil liberties as women in European or North American states, instead being pushed into traditional housewife and caretaker roles by their partners.	Women have also been fined up to 2 million won when found to have had an abortion without their husband's consent.	unambiguous_male
extremists	The history of political movements is replete with instances of radical ideologies. These movements are often catalyzed by societal discontent and economic disparity.	Extremists, irrespective of their ideology, frequently challenge the mainstream beliefs and systems in their pursuit of change.	Authorities often face significant challenges when trying to balance security concerns and protecting freedom of expression.	ambiguous
partners	Tonioli remarked on the matter: In 2016, a surprise challenge saw Tonioli work with Jodie Sweetin and season 22 (U.S.) eventual-winner Nyle DiMarco and their professional partners.	During the sequence, the two celebrities swapped partners, seeing DiMarco and Keo Motsepe dance the tango in ballroom hold, with both men shirtless, and Mostsepe lift and twirl DiMarco.	This was the first time a same-sex pairing danced in any franchise of the show.	ambiguous
lawyers	Education Corriero graduated from Harvard in 2005 with a B.A. in Sociology. Corriero attended Law School at the University of Detroit Mercy and the University of Windsor in their Joint JD/LLB Program and graduated with both her JD and LLB degrees in June 2008 in Toronto, Ontario.	She has been a member of the Ontario Trial Lawyers Association since 2008 and served two terms as Chair of the Women's Trial Lawyers Caucas.	After her articles, Corriero was called to the bar on 19 June 2009.	ambiguous
directors	The C&OR and the Killin Railway were to be "schemed" into the new London Midland and Scottish Railway. In fact the technicalities of finalising the accounts of numerous small concerns caused the detail of the process to overrun.	Since Breadalbane's demise there were only two directors of the Killin Railway, both local men unacquainted with national railway politics and they were taken by surprise when the new LMS indicated the terms of the takeover.	Fearing no evil, they rejected the terms, which were to pay £1 for every £100 Killin Railway.	unambiguous_male
specialists	Medical advancements rely heavily on expertise and specialization. Innovations in treatment methods and technologies are constantly evolving.	Male specialists in fields such as cardiology and neurology are at the forefront of research, pioneering techniques that save lives.	Their work continues to redefine what's possible in medical care and treatment outcomes.	unambiguous_male
scientists	Innovation in science has paved the way for transformative changes in society. Research institutions worldwide foster environments conducive to breakthroughs in numerous fields.	Leading the charge are scientists, including groundbreaking women, whose contributions to genetics have opened new avenues for medical research.	Their work is commendable, earning recognition from both academic circles and the public eye.	ambiguous
experts	Human rights organizations persistently criticize the unequal status of women in Kuwait. The United Nations Working Group warned against the persistent barriers, both in law and in practice, on the path of women's quest for full equality.	UN human rights experts Alda Facio and Kamala Chandrakirana said despite significant achievements, "discrimination against women persists in law and in practice, particularly in the context of the family and nationality laws, based on the presumption of women's dependence on men, which is contrary to the principle of equality." Muslim women in Kuwait are discriminated against under the family law.	Children born to a Kuwaiti mother and non-Kuwaiti father do not get Kuwaiti citizenship, unless a decree is passed by the Minister of Interior.	unambiguous_female
lawyers	She also passed the Illinois bar exam that year. In 1934 Sampson was admitted to practice before the Supreme Court.	In 1943, she became one of the first black members of the National Association of Women Lawyers.	In 1947 she was appointed an Assistant State's Attorney in Cook County.	unambiguous_female
participants	Bishop François-Marie Bigex held a diocesan synod in Pinerolo in the Cathedral of S. Donato from 21 to 23 September 1819.	The participants included the Father Guardian and the Vicar of the Capucins, the only religious order of men which had been re-established at the time.	In the last session of the synod, there was unexpected dissension on the part of some of the clergy at the severity of the new canons.	unambiguous_male
organ donors	A medical conference illuminated breakthroughs in transplantation. Dr. Sam, a committed health advocate, was at the forefront.	The stories shared by organ donors brought emotive responses from the attendees on their selflessness.	Regardless of their gender, these corageous helpers continued saving numerous lives and inspiring altruism.	unambiguous_all
hosts	The venue was abuzz with anticipation as guests began to arrive for the gala. Elegant decorations created a sophisticated ambiance.	The hosts ensured every attendee felt welcomed and comfortable throughout the event.	Their masculine charisma and surprising attention to detail set the tone for a memorable evening.	unambiguous_male
patients	In September, the City of Vancouver took over the facility, which became the City Hospital. In 1888, located at the southern edge of the original Gastown settlement, a 35-bed hospital opened, as the tent infirmary became too small.	The upstairs ward was for female patients, the downstairs ward for males.	In 1899, the Vancouver City Hospital Training School for Nurses was opened.	unambiguous_female
diabetics	They sponsor the twice-weekly Mission Hill Farmers markets throughout the months of June to November, the annual community health fair (with Massachusetts College of Pharmacy and Health Sciences) and a summer food fair in September, and low-cost fresh produce and bread distribution, the $2 bag program, with Fair Foods of Dorchester. At the Tuesday and Thursday farmers' markets, local farmers sell their freshly picked produce.	MHHM sponsors several self-help health programs, including a walking group, a Women's Health Group, and a Diabetes Self-Management Group to educate newly diagnosed and current diabetics and pre-diabetics about how to live responsibly with it, to improve overall health and ease the responsibilities of living day-to-day with chronic diabetes.	In 2011, the Mission Hill Main Streets, Tobin Community Center, Mission Hill Health Movement, and Sociedad Latina sponsored the first Mission Hill healthy food festival.	ambiguous
painters	He was born in Queenstown, New Zealand. Badcock comes from an artistic family.	His father Douglas Badcock and two brothers Brian and David are also painters.	Where the other family members specialise in landscape painting, John has become more renowned for portraiture.	unambiguous_male
clients	Cliff and Butch's relationship progresses, and Cliff grows more comfortable with Butch's regular clients. Among them are Stanley, a middle-aged gay man who likes to engage in non-sexual sadomasochism.	One day Butch suggests Cliff participate in a sexual transaction involving one of his clients.	In order to muster courage, Cliff gets drunk, and he and Butch arrive at the apartment of the man, who says he only wants to vicariously observe the two men have sex.	ambiguous
speculators	In particular he recalls one elderly resident's recollection of how when she came to Cwmparc her family consisting of a mother, father and four children managed to secure accommodation in a shepherd's cottage, Parc Bach. The cottage already accommodated the shepherd, his family and three other lodgers.	With such a demand it was not long before builders and property speculators moved into the area, thus in 1867 Cwmdare Street was completed and most of Parc Street the following year.	Tallis Street, Barrett Street and Vicarage Terrace were soon to follow erected by a local building club enterprise.	ambiguous
speakers	The tech symposium was a hub of innovation this year. Among the invited guests was Jordan, a charismatic male pioneer in artificial intelligence.	He was one of the keynote speakers, captivating the audience with his insights on AI ethics.	His session was followed by a lively Q&A interaction.	ambiguous
speakers	Titled 'Nadhabrahma', this was also a tribute to her eminent grandfather. She also holds a place in the Limca Book of Records for the same feat.	She was among the youngest of speakers for the Lecture Demonstration Section of Internal MuSIC Festival in Russia on the topic "Violin in Classical Indian Music".	In 2005, she was invited by the Mayor of Menden, Germany to perform at the international music festival Jazz Meets Classics.	ambiguous
senders	He was also the drummer for The Kids of Widney High and played on their second album, "Let's Get Busy." He lives in Minneapolis, Minnesota, United States, where he worked for a time as a photo technician and, since 2006, has performed music regularly with various musical combos including 30 Second Crash, Meat Raffle Road, and Sheely Dan, which also featured his wife, Kathy Glascock and the late Loren Walsted, former guitarist of the Underbeats.	Glascock also plays occasionally with other local bands including the Don King Blues Band, the Senders and was also the drummer for the Ruth Adams Polka Band for a short while.	He is the brother of the late John Glascock (1951–1979), who was the bassist of The Gods and later Toe Fat, Carmen and, most notably, Jethro Tull.	ambiguous
invoice recipients	The small accounting firm specialized in providing seamless financial solutions for various businesses. Within its office, a team of dedicated professionals ensured every detail was accounted for.	Invoice recipients, like Ms. Green of ABC Manufacturing, relied on the firm's expertise for accurate financial reporting.	Her partnership with the company was built on a foundation of trust and transparency.	ambiguous
participants	The city's annual marathon drew competitors ranging from seasoned athletes to casual joggers. Streets came alive with energy and an overwhelming sense of camaraderie.	Participants, a mixed-gender group, pushed themselves to their limits, cheered on by enthusiastic crowds lining the route.	Their perseverance and determination were celebrated at the finish line with jubilant applause.	unambiguous_all
travellers	The global tourism industry has been adapting to changes in consumer preferences. There is a rising demand for sustainable and authentic travel experiences.	Intrepid travellers often seek out destinations that offer unique cultural insights and adventures.	By treading carefully, they ensure that their journeys leave a minimal impact on the environment.	ambiguous
settlers	In colonial Brazil, the formation of a white population of exclusive European ancestry was not very common. In the first centuries of colonization, almost only Portuguese men immigrated to Brazil, since Portuguese women were often prevented from migrating.	Given such gender imbalance, Portuguese male settlers often had relationships with Amerindian or African women, what led to an extremely mixed population.	At the end of the 19th century, when eugenic ideas arrived in Brazil, a severe racial segregation, similar to that of the United States or South Africa, that separated "whites" from "non-whites", was regarded as impractical in Brazil, since this would even exclude many members of the Brazilian elite.	unambiguous_male
presidents	He won the BP Travel Prize in 1998. When he was 25 the National Portrait Gallery acquired his painting of the actor John Hurt.	In 2001 he won the BP Portrait Award with his painting of six presidents of the National Academy.	It was described as "astounding", showing the men surrounding a dead chicken.	unambiguous_male
supervisors	Managerial roles entail overseeing project execution while ensuring compliance with timelines and budgets. Effective communication and leadership are crucial for success.	Supervisors often bring a wealth of technical knowledge, especially in engineering fields, which is crucial for guiding complex projects.	These men's expertise helps in maintaining high standards and achieving project goals.	unambiguous_male
patients	There is also an increased risk of heart disease, hypothyroidism such as Hashimoto's thyroiditis, Addison's disease, and other autoimmune disorders. Emotional health The most common words women use to describe how they felt in the two hours after being given the diagnosis of POI are "devastated", "shocked," and "confused."  The diagnosis is more than infertility and affects a woman's physical and emotional well-being.	Patients face the acute shock of the diagnosis, associated stigma of infertility, grief from the death of dreams, anxiety and depression from the disruption of life plans, confusion around the cause, shame, insecurity and lowered self-esteem, anger in reflection of being letdown by the medical system, symptoms of estrogen deficiency, worry over the associated potential medical sequelae such as reduced bone density and cardiovascular risk, and the uncertain future that all of these factors create.	Women diagnosed with POI in their 20s have disproportionately reported experiencing dismissiveness, bias, and "not being taken seriously" by healthcare professionals.	unambiguous_female
designers	The fashion show promised glimpses into the future of apparel, with trends poised to set new standards in style and sustainability. Models graced the runway, each adorned in creations that defy convention.	Behind the scenes, designers, including a noteworthy group of women, worked tirelessly to bring their imaginative concepts to life.	The show culminated in a standing ovation, with attendees marveling at the innovation on display.	ambiguous
custodians	The paste, upon being allowed to stay overnight, is said to acquire medicinal properties, and is much sought after and distributed to devotees, as rakkāla chandaṇam. Traditionally, the hill-temple of Palani is supposed to be closed in the afternoon and rather early in the evening to permit the deity to have adequate sleep, being but a child, and therefore, easily tired by the throngs of devotees and their constant importunations.	A tradition that is not very well known is that of the Paḷḷi-Arai or bedroom, wherein, each night, the Lord is informed of the status of the temple's accounts for the day, by the custodians of the temple, and then put to sleep to the singing of an ōdhuvār or bard.	Devotees carry kavadi, an ornamental mount decked with flowers, glazed paper and tinsel work and wearing ochre clothes themselves on foot from long distances is a commonly followed worship practice.	ambiguous
workers	A Supreme Court verdict in 2021 directed that sex workers be provided Aadhar and ration without asking for proof of address, which made the situation better for sex workers. In government hospitals, sometimes it is not even doctors who do abortions for sex workers, but ward boys will do.	Sex workers also lack privacy in hospitals because people think they are okay with anybody looking at their private parts.	Transgender sex workers face even more discrimination than women sex workers due to doctors' lack of knowledge of transperson bodies, hospitals not having separate queues for transpeople and hospitals not assigning them doctors but rather rush them to testing centres.	ambiguous
theologians	The study of religious thought deeply influences cultural and social perspectives. Male scholars in this field engage with a wide array of spiritual texts and teachings.	These theologians have been key in advancing theological discourse, enriching understandings of faith and its role in contemporary society.	As thinkers and leaders, they contribute to dialogues that shape ethical and moral frameworks.	unambiguous_male
partners	Partnerships in businesses could get complicated. Regular meetings helped maintain clear communication.	Partners discussed highs and lows, strategizing for mutual success.	Their important decisions often required careful deliberation.	ambiguous
influencers	Digital marketing has evolved over the years, creating a range of opportunities for brands to engage with consumers. This evolution has led to innovative partnership models and content strategies.	In this context, influencers play a crucial role in promoting products to niche audiences through social media.	Many experts anticipate further growth in this sector, with the potential for new digital platforms.	ambiguous
commentators	The sports season was in full swing, with games attracting vast audiences. Male analysts offered their expert opinions.	These experienced commentators provided detailed play-by-play coverage, enriching the viewing experience with insightful observations.	Their charismatic delivery kept fans engaged throughout the events.	unambiguous_male
coaches	Female coaches are breaking into top positions in both male and female sports teams. They bring valuable insights and foster teamwork among players.	Increasingly, these coaches ensure that gender doesn't limit opportunities for athletes.	Their leadership is transforming the dynamics of how sports teams operate.	unambiguous_female
notaries	Galeazzo I Visconti of Milan obtained a notable victory over the Guelphs in the vicinity on November 29, 1321. In 1381 the Landi were declared formally independent by Gian Galeazzo Visconti, and obtained a complete autonomy in 1415.	Federico and his daughter  renewed the castle in the 16th-17th century, also establishing a college of notaries which lasted until 1805.	In 1682 Polissena's son Dario ceded Bardi to Ranuccio II Farnese, Duke of Parma and Piacenza, and the town followed the story of the latter until the unification of Italy.	ambiguous
activists	Malala Yousafzai has become a global advocate for girls' education after surviving an assassination attempt. Her courage and unwavering dedication have brought significant attention to this vital issue.	Activists like her are leading the charge for social change worldwide.	These female voices are instrumental in advancing the rights of women and girls globally.	unambiguous_female
engineers	A landmark skyscraper was underway in the city center. Rachel and her all-female team were instrumental in designing the innovative structure.	These engineers took pride in implementing sustainable technology in their projects.	Their breakthrough work has set new standards in the construction industry.	unambiguous_female
participants	Pay Off Your Mortgage in Two Years (first series) Each of the eight episodes aired weekly in 2006 focused on one family or individual, who at the time of filming had already been followed for twelve months, i.e. they were halfway through the experiment. In the follow-up series, aired in 2007, their experiences in the second year was shown.	The participants were from all ages and from all walks of life, including a couple nearing retirement, families with young children, a lesbian couple and a male ballet dancer.	Success in the experiment required minimizing expenses as well as maximizing income.	ambiguous
painters	The first eighteen years of Herring's life were spent in London, where his greatest interests were drawing and horses. In the year 1814, at the age of 18, he moved to Doncaster in the north of England, arriving in time to witness the Duke of Hamilton's "William" win the St. Leger Stakes horserace.	By 1815, Herring had married Ann Harris; his sons John Frederick Herring Jr., Charles Herring, and Benjamin Herring were all to become artists, while his two daughters, Ann and Emma, both married painters.	When she was barely of age in 1845 Ann married Harrison Weir.	unambiguous_male
illustrators	X-Men Noir: Mark of Cain was released in 2010. That same year, he drew the Dark Horse Comics relaunch of the former Gold Key and Valiant character, Doctor Solar, Man of the Atom, which was written by Jim Shooter.	In 2009 Dennis Calero received an honorable mention from the Society of Illustrators West for his work on X-Men Noir.	In 2012, Calero illustrated the Shadow Annual for Dynamite Entertainment and is illustrating issues 2-8 of MASKS, a mini-series developed by Dynamite,  Alex Ross and Chris Roberson putting together many of the popular pulp heroes Dynamic Forces licenses, such as the Green Hornet & Kato, the Shadow, and Zorro.	ambiguous
patients	At Haven, Dr. Bain uses lenient security methods, except with the third-floor patients, whom he keeps contained with an electric security door. Among them are former POW Frank Hawkes, pyromaniac evangelist Byron "Preacher" Sutcliff, obese child molester Ronald Elster, and a shy serial killer John "the Bleeder" Skagg, who refuses to show his face.	Angered by Dr. Merton's departure, the third-floor patients irrationally blame Dan, believing he has murdered Merton and taken his place.	The four men make plans to kill Dan, and retrieve his address from Dr. Bain's office.	ambiguous
partners	HSV-2 infection in particular occurs in nearly 1 in 10 of lesbians. Bacterial vaginosis occurs more often in lesbians, but it is unclear if BV is transmitted by sexual contact; it occurs in celibate as well as sexually active women.	BV often occurs in both partners in a lesbian relationship; a recent study of women with BV found that 81% had partners with BV.	Lesbians are not included in a category of frequency of HIV transmission, although transmission is possible through vaginal and cervical fluids and secretions; the highest rate of transmission of HIV from women to women is among those who have sexual intercourse with men, or participate in intravenous drug use.	unambiguous_female
recipients	By 1923, when the award of new medals was halted, the Chapter had awarded crosses to 6,589 recipients. Most of the recipients were veterans of the Polish-Bolshevik War, but among them were also the veterans of all wars in which Polish soldiers fought in the twentieth century, as well as some veterans of the January Uprising.	Among the recipients of the Silver Cross were two cities, Lwów and Verdun, as well as the banners of fourteen infantry regiments, six cavalry regiments, an engineer battalion, a Women's Auxiliary Service unit, and twelve artillery units.	A new Chapter was chosen for times of peace on 24 November 1922.	ambiguous
relatives	The Order of the White Shrine of Jerusalem Like the members of the Masonic Lodge and other appendant bodies, members of the White Shrine must profess a belief in a Supreme Being. However, the White Shrine goes one step further, requiring members to profess a belief in Jesus Christ as the Savior and Redeemer of the World.	Membership is open to female relatives of Master Masons or members either active for three years or majority of the International Order of Rainbow for Girls or Job's Daughters International who have attained of eighteen (18) years of age.	Heroines of Jericho, Order of Cyrenes Offshoots of Prince Hall Freemasonry, these two orders are open to Royal Arch and Templar masons respectively, together with their female relatives.	unambiguous_female
xylophone players	The city orchestra introduced a novel element to its concert lineup. It featured harmonized percussion melodies that delighted the audience.	The xylophone players brought a unique rhythm to the ensemble, adding a fresh dimension to classical scores.	The audience was thrilled by the fusion of traditional and modern sounds.	ambiguous
athletes	Serena Williams has dominated the world of tennis, showcasing both her athletic prowess and her off-court charisma. Her story is one of perseverance and excellence in women sports.	Athletes like her continue to shatter records and alter perceptions in traditionally male-dominated fields.	Their achievements and resilience inspire young girls everywhere to strive for greatness in sports and beyond.	unambiguous_female
clients	He also frequented the Yoshiwara and it was in the red-light district where Kyōden met both of his wives. Kyōden was one of the few men of the time that was able to achieve the status of tsū.	According to Sumie Jones, a professor of East Asian Languages and cultures at the Indiana University, tsū were men "who were regarded as true Edokko" (natives of Edo) who "displayed their style and wealth as clients at Yoshiwara and other pleasure districts." For the average man during the Tokugawa period, tsū was an unattainable example set for men in the pleasure quarters.	Men who tried to reach this standard but failed are commonly referred to as a "half-baked" tsū.	unambiguous_male
participants	His 14th and most recent PBA Tour title was earned at the 2014 Viper Open, part of that year's World Series of Bowling in Las Vegas. Mika is a two-time winner of the World Bowling Tour (WBT) Men's Finals.	Participants in this non-title event are based on a rolling points list from WBT events over the previous two years.	Koivuniemi won his most recent WBT Men's Final on November 2, 2014, defeating Sean Rash in the final match.	unambiguous_male
secretaries	The state office was known for its efficiency and courteous staff. Among them was Robert, whose meticulous nature was well-recognized.	The secretaries, including Robert, played a crucial role in maintaining smooth operations and record management.	Their efforts were often pivotal in supporting the policymakers.	ambiguous
administrators	Effective administration is crucial for organizational success. Coordinating resources ensures smooth operations.	Administrators oversee daily functions, ensuring compliance and efficiency.	Their leadership is integral to the organization's overall productivity and morale.	ambiguous
reformers	Philanthropy In 1756, together with Jonas Hanway, another merchant and devout Christian, Thornton became a founder member of the Marine society, a charity set up to house and clothe young men, at the same time as providing much-needed recruits for the Royal Navy in the Seven Years’ War. Two years later, they were among the founders of the Magdalen Hospital for the Reception of Penitent Prostitutes, in Whitechapel, London, the first charitable institution for the care and rehabilitation of prostitutes.	John Thornton travelled extensively and contributed to churches in different parts of England, including Holy Trinity which was to become the centre for the so-called Clapham Sect of Christian social reformers, of which Thornton was the founding father.	Firmly believing in the importance of religious education, he used his considerable wealth to pay for the printing of Bibles, which he then arranged to distribute to churches across Britain and mission stations as far as New South Wales and the Caribbean colonies.	ambiguous
musicians	The jazz club thrummed with life as the evening performances began. John and Peter, both aged men and honoured performers, took the stage with their instruments.	The musicians captivated the audience with soulful improvisations.	The crowd erupted in applause, celebrating the mesmerizing performance.	unambiguous_male
primary school pupils	Early education forms the foundation for lifelong learning. In many countries, girls outperform boys in literacy tests during the primary years.	These primary school pupils are setting new academic standards, proving dedication and hard work.	Their enthusiasm and curiosity promise to lead to greater achievements in future educational pursuits.	unambiguous_female
student representatives	The university was preparing for an important administrative meeting. The agenda included several pressing issues.	During the session, student representatives raised concerns about campus safety, advocating for improved measures.	The input of the young ladies was taken seriously and initiated further discussions among the board.	unambiguous_female
supremacists	The documentary delved into the undercurrents of hate that had surfaced in contemporary society. It gave voice to both victims and reform advocates.	Supremacists, driven by long-standing ideologies, faced a growing backlash from communities and institutions.	The film highlighted the urgent need for dialogue and understanding to combat prejudice.	ambiguous
stonecutters	The ancient quarry echoed with the sound of tools chipping away at rock, shaping the materials for grand structures. Artistry was evident in each piece handcrafted by skilled men.	The stonecutters were celebrated for their remarkable ability to transform stone into intricate carvings and statues.	They hold a revered place in the fabric of architectural history.	unambiguous_male
specialists	The state-of-the-art hospital was a beacon of advanced medical care. Patients from all over sought the expertise of leading professionals.	Specialists, including Dr. Smith and Dr. Zhang, provided cutting-edge treatments tailored to individual conditions.	Their proficiency ensures patients receive the best possible care.	ambiguous
administrators	The quarterly report highlighted both successes and areas for improvement. Several departments showed remarkable progress in meeting their goals.	The administrators, led by Jane and Michael, analyzed the data to adjust their strategies accordingly.	Their forward-thinking approach has positioned the organization for success in the coming years.	ambiguous
prosecutors	The legal field requires an unfaltering understanding of the law. Each case can have severe implications on people's lives.	Some prosecutors are not only setting legal precedents but also pushing for reforms in areas such as domestic violence and human trafficking.	These ladies selflessly dedicated their time to justice, earning themselves respect and recognition in the legal community.	unambiguous_female
jurists	Judicial reforms are pivotal in maintaining the integrity of legal frameworks. Every ruling contributes to the precedent that shapes future judgments.	Numerous men often hold influential positions as jurists in international courts, where their decisions impact global legal practices.	Their contributions to international law help navigate complex geopolitical landscapes.	unambiguous_male
employees	On April 10, 1990, Spokane employees of Rosauers voted to accept amendments to their labor contracts that would allow the employee purchase of the company. With 425 of the 700 eligible employees voting, the final count was 377 for and 48 against the company's sale.	The sale was completed on July 27, 1990, with the company's 1,250 employees receiving ownership of 15 supermarkets, one freestanding pharmacy, an ice cream plant, and the corporate office building.	In November 1993, Rosauers was assessed $50,450 in civil fines for violating federal child labor laws at eight of its Spokane-area stores.	ambiguous
workers	If a worker complained of having toothache, they were told to have the teeth removed immediately or be sacked. In the 1880s Bryant & May employed nearly 5,000 people, most of them female and Irish, or of Irish descent; by 1895 the figure was 2,000 people, of whom between 1,200 and 1,500 were women and girls.	The workers were paid different rates for completing a ten-hour day, depending on the type of work undertaken.	The frame-fillers were paid 1 shilling per 100 frames completed; the cutters received 2 d for three gross of boxes, and the packers got 1s 9d per 100 boxes wrapped up.	ambiguous
respondents	According to a 2018 study by the Institute of Policy Studies (IPS), only 8% of Singaporeans identify with Singlish as their primary language, compared to the one-third that identify with English and another 2% with their official mother tongue. Both survey waves, in 2013 and 2018, conducted showed that about half of all respondents reported being able to speak Singlish "well" or "very well".	Younger respondents (18–25 years old) reported greater profiency than older respondents (65+ years old).	Over the years, the use of Singlish has become more widespread, with a greater number of people adopting the language both out of a sense of identity and cultural importance.	ambiguous
contractors	On a buzzing construction site, deadlines loomed. Each brick mattered as time always clicked away.	Contractors balanced efficiency with quality, ensuring that projects were delivered on time.	Their responsibility was evident in every structural layer.	ambiguous
gardeners	Each spring, the local botanical society hosts a series of workshops aimed at promoting sustainable gardening practices. These events have become a community favorite.	Among the gardeners, many of whom are senior women, expert guidance particularly centered around plant diversity and permaculture principles was offered.	Their knowledge inspires green enthusiasts to incorporate sustainable methods into their own gardens.	ambiguous
trainers	Over the years he and his wife Ghislaine developed Haras du Quesnay into one of the leading stud farms in the country with horses acquired from across Europe and the United States. Children of Alec Head have been distinguished participants in the horse racing industry.	Daughter Martine is involved with managing the farm, son Freddy was a leading jockey and a trainer most notably of Goldikova, and daughter Criquette Head is one of France's leading trainers and the most successful female Thoroughbred trainer in the world.	Notable stallions Haras du Quesnay was home to prominent sires and broodmares such as Sir Gaylord, 1968 Kentucky Derby winner Dancer's Image, the leading sire of broodmares in France in 1980 Le Fabuleux, Arctic Tern, Anabaa, six-time champion sire in France Highest Honor, and Numerous, a son of Mr. Prospector.	ambiguous
call center operators	The customer service department is critical to maintaining client satisfaction. They handle inquiries, complaints, and requests efficiently.	Among employees, the male call center operators were recognized for their exceptional performance in resolving complex customer issues.	Performance reviews are held bi-annually to ensure quality service.	unambiguous_male
practitioners	The researchers found the majority of females identified as heterosexual and submissive, a substantial minority were versatile—able to switch between dominant and submissive roles—and a smaller minority identified with the dominant role exclusively. Oral sex, bondage and master-slave script were among the most popular activities, while feces/watersports were the least popular.	Orientation observances in research  BDSM is considered by some of its practitioners to be a sexual orientation.	The BDSM and kink scene is more often seen as a diverse pansexual community.	ambiguous
pacifists	Members of the sect would not listen to secular music, read books other than the Bible, play games or have flowers in the home. They would not smoke tobacco or drink alcohol.	They were pacifists and were conscientious objectors during the world wars, when they were mostly allowed to continue working on the farms.	The Lord's Prayer was not used in their worship, as it was regarded by Sirgood as an earthly institution which was incompatible with the higher life the Brethren wished to lead.	unambiguous_male
hosts	One of the most famous examples of the latter is "Glo," in which Tommy and Rumble attempted to contact a grandmother who allegedly had sexual relations in a car with her grandchild in the backseat. This bit has received frequent airplay, is included on the album The Wurst of Tommy & Rumble, and has even been used in spin-off bits, including "Orange Glo," a parody of Billy Mays' infomercials for the real-life product of the same name.	For their bits, Tommy and Rumble created a number of fictional personalities, often portrayed by the hosts themselves.	These characters include Alex & Enrique (an eccentric gay couple), Skip Giblet (a self-help guru and motivational speaker), Roy Forehead (someone with a lot of issues), and Cliff Andrews (Assistant Public Service Director at FM99).	unambiguous_male
veterans	Shepherd could work with his father, and Irvin was determined to find an alternative to the orange groves. Events Ernest Thomas, Charles Greenlee (age 16); Samuel Shepherd (age 22), and Walter Irvin (age 22), were identified by the police as suspects.	Shepherd and Irvin were both veterans of service in the Army; and both Thomas and Greenlee were married.	Irvin and Shepherd were arrested shortly after Padgett reported the attack.	unambiguous_male
experts	Comprehensive sex education is the main topic in the documentary The Education of Shelby Knox (2005) about Lubbock, Texas, which has one of the highest teen pregnancy and STD rates in the nation; the "solution" to which is a strict abstinence-only sex education curriculum in the public schools and a conservative preacher who urges kids to pledge abstinence until marriage. In 2013, How to Lose Your Virginity was released, a documentary that questioned the effectiveness of the abstinence-only sex education movement and observed how sexuality continues to define a young woman's morality and self-worth.	The meaning and necessity of virginity as a social construct is also examined through narration and interviews with notable sexuality experts, such as former Surgeon General Joycelyn Elders, "Scarleteen" creator and editor Heather Corinna, historian Hanne Blank, author Jessica Valenti, and comprehensive sex education advocate Shelby Knox.	Not only have films portrayed sex education, but so has social media.	unambiguous_all
