seed	sentence	label
refugee	It can help resolve the problem of the controlled return of refugees and the repatriation of colonists, and can make a considerable contribution to the development of the northern part of Cyprus, after reunification and after the withdrawal of the Turkish army.	ambiguous
rapporteur	Like the rapporteur, I too welcome the Helsinki Council agreement not to make a solution to the division of the island a pre-condition for accession.	ambiguous
member	We, as elected Members, are outraged that 51 democratically elected members of the NLD are in prison, victims like James, of inhuman and cruel abuse.	ambiguous
citizen	I am pleased that what is now before us affords citizens better protection than the existing directive on the principle of equal treatment, especially with regard to vocational training, employment and employment conditions.	ambiguous
NOTHING	I also welcome the attention given to the problem of discrimination against the elderly.	ambiguous
NOTHING	It is a growing problem, especially since the number of elderly people is growing in our society and they happen to be the most dynamic generation of elderly people ever.	ambiguous
expert	In committee, I have had occasion to make a stand against the fact that there may also be experts outside NGOs that have something to say.	ambiguous
entrepreneur	Young entrepreneurs in particular often have no idea how to obtain equity capital.	ambiguous
national	I am thinking particularly here of the discrimination affecting third-country nationals, but also the second-generation children from immigrant families.	ambiguous
co	Firstly, to all MEPs, remember that we achieved a strong directive combating race discrimination, for which I was proud to act as co-rapporteur, with action against incitement, for the right to go to court, to empower NGOs, to shift the burden of proof.	ambiguous
self	Do not ignore your own words by denying deaf people, people with learning difficulties, and self-managed organisations of disabled people the possibility even to sit at the table.	ambiguous
Members	It is extremely difficult, of course, both for me and for my fellow Members, to give a precise opinion on measures of such great significance in just two minutes.	ambiguous
secularist	As a confirmed secularist, I could not possibly endorse it.	ambiguous
rapporteur	I congratulate the rapporteur on this and, in conclusion, I shall vote in favour of these reports, with the exception of the point I raised just now.	ambiguous
Commissioner	I would now like to make a request to the Commissioner.	ambiguous
citizen	Yet even today the generous idea of granting each citizen the greatest possible freedom, provided it is compatible with the same measure of freedom for others, still comes up against obstacles, some de facto, others de jure.	ambiguous
NOTHING	I want to pause and consider a special group, namely the disabled.	ambiguous
Member	We all know that this is very important, but I must stress that in some Member States the collection of this kind of data infringes constitutional provisions on the protection of privacy.	ambiguous
hand	It is clear that many weapons find themselves in the wrong hands because of the activity of arms brokers.	ambiguous
broker	I was stunned recently to discover that there are up to 300 arms brokers in the south-east of England alone.	ambiguous
dreamer	That said, since I am a dreamer whose feet are firmly on the ground, I will hold onto my dreams and work towards their realisation.	ambiguous
friend	I also believe that we must address our Israeli friends in the frankest possible terms and tell them that a democratic and legitimate government, such as theirs, cannot use gunfire and tanks to fight children and youths throwing stones.	ambiguous
Commissioner	Commissioner, in your communication on the European research area you also referred to the poor mobility of researchers and to the problems within Europe.	ambiguous
representative	This group consists of the representatives of Research Ministers, but also actual Ministers for Social Affairs and Home Affairs, to overcome obstacles to mobility, such as problems concerning pensions and freedom of movement on European territory.	ambiguous
Auditors	I have to report not only to the Court of Auditors and to the tax-payers, but also, first and foremost, to the European Parliament, which is responsible for budgetary control and for adopting this budget, and I believe that it is my duty and role to say what is happening, at such times as I judge fit, and to do so in a transparent manner, with respect for the budgetary authority of which the European Parliament forms part.	ambiguous
Member	I want to be clear and insist on this point, because, as I said in my answer in the first instance, the Commission has made several attempts to get Member States to agree to the harmonisation of excise taxes precisely to avoid distortions in trade which may arise as a result of the differences therein.	ambiguous
manager	Clearly, the opening up to risk capital will require scrupulous behaviour on the part of managers so as to minimise any possible risks.	ambiguous
NOTHING	I hope that I am clear in this.	ambiguous
colleague	I am sure my parliamentary colleagues know that the Structural Funds, and this is something new, earmark very substantial funds for cultural activities, for both I and Commissioner Barnier considered it important to ensure that the Structural Funds do not invest only in roads and airports but also in people.	ambiguous
official	As I said, I have asked my officials to find a solution which would enable us to use the current budget grant, that is to say the money we budgeted for the year 2000.	ambiguous
child	These children are increasingly exploited by tourists and businessmen who, remarkably often, come from Europe.	ambiguous
member	I am happy to be able to give the honourable Member the assurance that these rules will not apply in circumstances of private use.	ambiguous
Commissioners	I would like the Commissioners to say a little bit more about the specific issue of infringement proceedings against Italy.	ambiguous
Veterinary	I am pleased to report the Standing Veterinary Committee responsible for seeds held a number of meetings in June, July and September on this particular issue with a view to reaching an interim agreement between Member States as to how to deal with this kind of situation, pending the enactment of the legislation that I referred to.	ambiguous
parent	As far as advice to be given to parents and teachers, whose children and pupils use computers, is concerned, manufacturers are obliged, under the present legislation to provide an instruction for safe use of the equipment if deemed necessary.	ambiguous
Member	I join with the honourable Member in expressing my admiration of the NLD.	ambiguous
Commissioner	In any event, if any Commissioner wishes to make any comment at this point, he has the floor.	ambiguous
party	I am particularly concerned by reports that party members, waiting with Aung San Suu Kyi at Rangoon station two weeks ago, were attacked and even chloroformed before being evicted from the station premises.	ambiguous
NOTHING	So long as a regime like that is behaving in that way, it would be extraordinary if anybody was to think that it made much sense to invest there.	ambiguous
case	As for further declaratory political action, I am always prepared to consider the case for that.	ambiguous
refugee	There are many living in wretched conditions outside the country in refugee camps and others living in wretched conditions within the country.	ambiguous
observer	I happened to be there together with 200 other election observers from 52 countries.	ambiguous
dealer	We see dealers buying Cold War weapons in Eastern Europe, flying them into African war zones and creating terrible suffering.	ambiguous
controller	I was surprised to discover that in at least one of the smaller institutions no audits were carried out by the financial controller despite the clear requirement to do so in the Financial Regulation.	ambiguous
child	Not much; children usually know how to handle it better than adults, which means we really must think very seriously about how to remedy this situation.	ambiguous
politician	Of course I also think that we are not in a position, either as politicians or as technicians, to tackle this problem on our own.	ambiguous
life	They also said that they wanted to see what it was like to kill someone in real life.	ambiguous
leader	The leaders will also deal with the fight against cross-border crime, especially in the light of the recent Dover tragedy.	ambiguous
broadcaster	That being said, these devices must not, and cannot, exonerate broadcasters and educators from fulfilling their responsibilities.	ambiguous
teacher	I was a teacher for 16 years and now, as an MEP, I have spent a lot of time in schools, colleges, and at conferences arguing for just this sort of action.	ambiguous
draftsperson	In my capacity as draftsperson of the Committee on Petitions, I should like to congratulate the rapporteur for the excellent report on the mobility of students, researchers and persons undergoing training.	ambiguous
citizen	The Commission needs to draw up a list of the problems encountered by European citizens, particularly with regard to the issues of freedom of residence and freedom of establishment and, most especially, with regard to their right to work, study and obtain recognition of their qualifications in other Member States.	ambiguous
student	This is why thresholds need to be lowered on behalf of students, volunteers, university teachers and researchers, yes, I include researchers in this as well.	ambiguous
student	When it comes to student and teacher mobility, experience shows that the real problems of mobility are not found so much in the area of educational administration, but with the social, tax and immigration authorities.	ambiguous
NOTHING	What is also important in this report is the attention given to the equal treatment of those who are the most disadvantaged, for example, the disabled.	ambiguous
leader	Furthermore, the leaders will discuss the implications of the new economy, globalisation, the lessons learnt from the crisis, the creation of a trans-European-Asian superhighway to improve contacts between research institutes, and discuss the influence of the new technologies on economic life, including the measures to deal with the ever-greater knowledge gap.	ambiguous
subject	This is a very sensitive subject because, as my colleagues have already pointed out to the Commission and Council, a lot of hindrances are put in the way of students, lecturers, people undergoing training and volunteers with regard to mobility within the Community.	ambiguous
student	What this highlighted was that unless some serious remedial action is taken on the financing of the ERASMUS Programme and the kind of support that is made available to students, there will be inequality between those whose parents can afford to send them and those whose parents cannot.	ambiguous
student	There must be clear checks and monitoring, even if only of a sample, and above all, a web site, where students can register their complaints.	ambiguous
researcher	We are not only protecting the rights of young people, since the same applies to researchers.	ambiguous
colleague	Sometimes, some people, even colleagues in this Assembly, seem to believe that they do have equal opportunities, but they do not.	ambiguous
leader	The leaders will therefore decide on other initiatives to increase the exchange of students between the regions, to modernise educational structures, to intensify cooperation in the development of human resources and exchange points of view on recent socio-political events.	ambiguous
ombudsman	An ombudsman for equality issues should be introduced, and in the candidate countries too.	ambiguous
leader	The final text will reflect the discussions between the leaders, but good work has already been carried out.	ambiguous
speaker	Other speakers have made the point: we want political action.	ambiguous
rapporteur	I was the rapporteur in Peking and the co-rapporteur in New York.	ambiguous
victim	They often fall victim to acts of violence and some are forced into prostitution.	ambiguous
issue	I will now respond generally on the issues, rather than give individual answers to any one of you.	ambiguous
feminist	Obviously not, and as someone involved with associations for social change, because I too, like many of you, have some thirty years of involvement with these associations behind me, I know how hard the social movement, the feminist movement and the intellectual movement, naturally, have worked to move this issue forward, and today we take our places in roles of responsibility in our institutions.	ambiguous
NOTHING	I shall be just as clear today, on behalf of the Presidency.	ambiguous
candidate	The candidates really must be helped to come up to the level of the acquis communautaire.	ambiguous
man	But time waits for no man: one day the young people will become old people as well; the young researchers will also grow old and, it is to be hoped, pensioners.	ambiguous
citizen	The right of freedom of movement of European citizens is still being violated in many ways.	ambiguous
European	Mobility inside the European Union is one of the essential conditions for enabling European citizens to feel that they are full members of this Europe we are gradually building.	ambiguous
national	Mobility for all, including nationals of third countries legally resident in Union territory and students and teachers acting independently, outside the Socrates and Leonardo programmes, is one of the fundamental values of the Union which we must uphold so that the candidate countries know exactly what kind of Union they will be joining.	ambiguous
NOTHING	I was slightly disappointed that we did not have the opportunity to get majority support for the need to set a limit on the storage of documents.	ambiguous
NOTHING	What we did manage to achieve though, and what pleased me enormously, was that we were able to make it abundantly clear that special regulations must be introduced for religious communities, because we must make it possible for people to identify with the idea behind and the fundamental aims of these communities.	ambiguous
NOTHING	I would like to thank you all again most warmly for your excellent teamwork.	ambiguous
Member	I have been a Member of the European Parliament for 15 months now.	ambiguous
party	They have risen above party politics and shown that, when an amendment is right, they will support it, whoever the author.	ambiguous
employer	If this directive were adopted, it would then be up to the accused employer to prove his innocence, not up to the accuser to provide evidence for his claim.	ambiguous
Democrats	Broadly speaking, the Christian Democrats welcome the proposal for a directive establishing a general framework for employment equality.	ambiguous
authority	I have abstained on the van Hulten report because I do not think we should increase the number of controlling authorities within the European institutions.	ambiguous
European	The European Union suffers from a bad image among many citizens.	ambiguous
colleague	I am sure, in common with all my colleagues, we support the proper management and control of arms exports in the European Union.	ambiguous
child	Children are the first victims of violence on television.	ambiguous
speaker	But I want to join previous speakers in emphasising two concerns.	ambiguous
member	The honourable Members are well aware that the Commission has a long-term commitment to the Afghan refugees and those who have been displaced within Afghanistan itself.	ambiguous
citizen	Two other Community citizens have also been freed today.	ambiguous
colleague	I would like to reaffirm what my colleague, Manuel Medina, has just said.	ambiguous
compatriot	I would like to share in the happiness of my compatriots and fellow Members who have talked of their satisfaction at the freeing of the Spanish Jesuit Alejandro Matos and of other Community citizens.	ambiguous
speaker	As several speakers have indicated, I can inform you that after good news from Colombia about the release of the Jesuit priest, and following agreement between the political groups, the motions for resolutions on this issue are withdrawn.	ambiguous
Greek	Of course we all hope, and that includes the Greek MEPs here, that this dispute will soon be settled.	ambiguous
European	Finally, I would like to spend a moment on something which, normally speaking, I do not think belongs in a European Parliament, namely the role of a fellow countryman.	ambiguous
Macedonians	In my view, it is an extraordinary achievement on the part of the Macedonians to be able to settle the issue within their own borders.	ambiguous
Macedonians	It appears to me that cooperation between Slavonic Macedonians and especially Albanian-speaking Macedonians is an extremely important topic which could manifest itself in the fight over the important initiative to establish a university in Tetovo.	ambiguous
Minister	The Minister has admitted as much, the Prime Minister admitted as much yesterday in Parliament and I hope that the Socialist Group in the European Parliament will admit as much.	ambiguous
Greek	I should like to point out that all the Greek MEPs have now reacted against this situation.	ambiguous
seaman	We do not consider that everything is a mess in Greece; there are some very good ships and the overwhelming majority of Greek seamen are very good at their job.	ambiguous
Member	As a Member who represents Scotland, I feel a particular sadness and concern too about these events.	ambiguous
NOTHING	I am pleased that the Greek government has now nullified this exemption.	ambiguous
NOTHING	Like others, I also want to express my concern about what is happening and, at the same time, say that, whenever this area is talked about, the impression given is really one of crossing a minefield and of its not taking very much to provoke a reaction, almost no matter what is said.	ambiguous
Palestinians	It is the revolt of the Palestinians who live in Israel who are not only demonstrating their solidarity with their brothers but demanding to be treated as citizens with full rights and to be allowed to live free from discrimination in Israel.	ambiguous
citizen	I also believe in involving the NGOs, mainstream society and the citizens of those countries.	ambiguous
demonstrator	All the police deployed to guard the state television building stormed by the protestors, have laid down their combat weapons and have allied themselves with the demonstrators.	ambiguous
refugee	Meanwhile, Indonesia is dealing with a total of one million refugees internally, 130 000 of whom are in Timor and 300 000 on the Moluccan Islands.	ambiguous
NOTHING	I am sure we are all agreed that Croatia must be given political assistance, but political assistance also entails financial support, because political stability is always a prerequisite to social and economic stability.	ambiguous
technician	As we have feared and supposed since the start, according to the technicians, the significance of the damage is increasing daily with the passage of time.	ambiguous
Members	A number of Members of Parliament have had a fantastic dream, this I can understand.	ambiguous
speaker	Is there a speaker to support this request?	ambiguous
issue	I would say that this is a really trivial issue, a few comments by a politician on a television programme, which have resulted in a criminal action that has no grounds, and which are covered by the Portuguese constitution and by application of Community rules on the waiver of parliamentary immunity.	ambiguous
competition	I am convinced that Europe will only be social when a social dimension is added to economic policy, competition policy, external policy and the entire enlargement discussion.	ambiguous
citizen	We hope that the application of the social agenda will also give citizens the chance to feel part of social Europe and to realise that the European Union intends to take positive action to continue raising standards of living, rather than merely guaranteeing minimum levels.	ambiguous
culprit	The only explanation I have for this is that the culprit is always drawn back to the scene of the crime.	ambiguous
NOTHING	All the more reason why I am delighted to see you here today.	ambiguous
NOTHING	Again I was pleased to hear what Nicole Perry has said today.	ambiguous
citizen	We have no right to miss this deadline unless we intend to shatter the expectations of all the citizens and the collective movements they have formed, which are the groups most motivated to establish a European Union which is a community of citizens.	ambiguous
subject	It is not acceptable for these interests only to be the subject of exchanges between governments and officials, with academics and journalists generously being allowed to participate.	ambiguous
speaker	First of all, I would like to thank all the speakers for their contributions to the debate and make some brief comments.	ambiguous
arrival	I think that we should all welcome the arrival of this social policy agenda.	ambiguous
citizen	It also affirms that real democracy requires all citizens to participate and be represented equally in the economy, decision making and social, cultural and civil life.	ambiguous
family	I am delighted, moreover, that improvements in childcare facilities are planned in order to better support the reconciliation of professional and family life.	ambiguous
refugee	There are 300 000 refugees, probably 10 000 killed and tens of thousands wounded.	ambiguous
subject	I am very grateful to you for raising this subject.	ambiguous
Commissioner	Commissioner Monti, on behalf of the Italian Radicals, I too would like to thank the rapporteurs for the two sound reports they have produced, which commend both your work and the work of the Directorate-General for Competition.	ambiguous
life	This is certain, but if each and every one of us is honest, we have to admit that in our public life we have often found ourselves defending state aid when an undertaking has required it in order to establish itself, for example, in our constituency, or in order to prevent it from closing.	ambiguous
grower	Hence the urgent need for a modern regulation which recognises these new possibilities available to European vine growers and, at the same time, protects traditional varieties of vine.	ambiguous
hope	The election is without a doubt a sign of hope to all democrats, but at the same time, the issues of future stability push themselves to the fore in Kosovo, Bosnia and Herzegovina, for peace in the Balkans is fragile and we will need, with immediate effect, to have the means at our disposal to secure reconstruction and future stability in a democratic process.	ambiguous
delegate	I still remember well the pitying smiles of those delegates who favoured an ambitious agenda for the Intergovernmental Conference, when I suggested to them back in February this year that we could count ourselves lucky if it proved possible to find a solution to the famous Amsterdam leftovers.	ambiguous
issue	This issue was partially settled at Amsterdam in Article 189 of the Treaty, which set a ceiling of 700 MEPs.	ambiguous
speaker	I will end with the questions asked by virtually all the speakers concerning the binding nature of the Charter, and am anxious to make myself clearly understood on this matter.	ambiguous
European	It is the first European Union document that the citizens can consult without feeling completely alienated from its content.	ambiguous
issue	No one in this Parliament would understand it if no agreement on this issue was reached at Nice.	ambiguous
colleague	And I would once again like to sincerely thank my colleagues in the committee for their cooperation.	ambiguous
maker	Decision-makers within the governments of the larger Member States should remember that seeking the approval of the citizens in a referendum is not a mere technicality or a rubber-stamp operation.	ambiguous
leader	The leaders of Europe have not formulated a clear vision.	ambiguous
leader	What is certain is that it is in difficult times such as these that the historic stature of political leaders is measured.	ambiguous
refugee	The humanitarian programme has been extended to include refugees and other people who have been driven out of their homes.	ambiguous
Commissioner	This is also recognised in our regional policy, which Commissioner Barnier has referred to.	ambiguous
issue	Secondly, the issue of the number of Commissioners.	ambiguous
Commissioner	Under every option, each country will have at least one Commissioner.	ambiguous
citizen	The interested citizen who wants to know how the EU is run is scarcely going to pore over the Treaty of Amsterdam as bedtime reading.	ambiguous
citizen	The text of the Treaties must be comprehensible, above all from the point of view of the citizens.	ambiguous
citizen	Should we do otherwise, then I do not think a Europe of the citizens will be within our reach.	ambiguous
NOTHING	No one has been able to explain to me yet why things are any different now.	ambiguous
model	No-one would hold up the existing structure of the Treaties as a model of their kind and it must be in the interests of the politician, administrator, businessman and citizen to simplify their structure.	ambiguous
patient	It is imperative that we safeguard the health, safety and confidence of patients, users and third parties and set conditions on placing such products on the market.	ambiguous
freelance	We also propose that EUR 3 million be set aside, with immediate effect, in order to enlist the services of freelance translators.	ambiguous
politician	Last year when we were discussing the budget, we had politicians in the Member State governments who were posturing on the issue of renewable energy, whilst at the same time proposing major cuts to the Save programme in this Parliament.	ambiguous
citizen	Our citizens, not to mention this House, have had enough of this policy of merely paying lip service.	ambiguous
player	It fills me with confidence that together, we have managed to save our employment initiative for local engagement, which was launched last year, because this is the initiative that supports new employment policy measures at local level, whilst involving all players, NGOs included.	ambiguous
NOTHING	Once we have assured ourselves that what we budget for can actually be spent, we will subsequently need to ask ourselves whether the aid actually ends up where it is needed the most.	ambiguous
citizen	A prime responsibility of any elected parliament is to protect the interests of the individual citizens against the executive.	ambiguous
guardian	There are no better guardians of the Treaties than the European citizens.	ambiguous
entrepreneur	We need more entrepreneurs in Europe, who, in their turn, will create more jobs.	ambiguous
politician	The truth though, is that many European politicians promise funds that they, or their committees, then fail to make available at the end of the day.	ambiguous
NOTHING	No one must feel as if they are in a carriage being towed along by a kind of runaway train.	ambiguous
farmer	Subject: Violation of human rights and dismantling of paramilitary groups in Colombia- Paramilitary groups have stepped up the murders of farmers, journalists, trade unionists, political leaders and human rights activists over the past few months.	ambiguous
President	It is the duty of the President of the sitting to guide and interpret the questions and it is then at the discretion of the President-in-Office of the Council how to discuss or respond to them, except where the questions are nonsensical or have nothing to do with the subject.	ambiguous
economist	This is the principle, with which economists are familiar, of focusing an instrument on a single objective.	ambiguous
minister	I am supposed to be speaking on behalf of the Council, the Council being the body uniting the ministers of the 15 European Union Member States.	ambiguous
Commissioner	Commissioner, I would like to start by congratulating the rapporteur.	ambiguous
worker	There are poor people in Europe too, even if only retired farm workers.	ambiguous
NOTHING	If anyone needs convincing, just look at the evidence.	ambiguous
parliamentarian	Furthermore, we parliamentarians also need to address the issue of the statute for assistants.	ambiguous
assistant	If Parliament is ever to establish a reputation for transparency, a statute for our own assistants is indispensable.	ambiguous
maker	We can only be transparent and accountable if all the decision-makers are clear about the budget and what lies behind the budget.	ambiguous
refugee	I would particularly emphasise that we must accept responsibility for the fate of everyone in the country, including more than 500 000 refugees in the Federal Republic of Yugoslavia.	ambiguous
refugee	No other country has accepted so many refugees.	ambiguous
politician	In this regard I believe that we have to act as politicians; we cannot expect to be magicians in a situation where there may not be sufficient funds to develop the economies of the countries of Central and Eastern Europe along the lines that the existing Member States would want to see them developed.	ambiguous
Christian	I am concerned, and since I belong to a group that occasionally remembers that it was once Christian Democrat, I should like us to be faithful to the word of the Gospels and let your yea be yea and your nay, nay.	ambiguous
farmer	It was not the farmers and the poor in the Mediterranean who decided and went ahead with the NATO bombings, but it is they who are paying for the damage.	ambiguous
prisoner	I am sure that the Albanian political prisoners will also be released soon.	ambiguous
Youth	I would also like to express my concern about the fact that the various Youth Parliaments have been included in the Socrates programme.	ambiguous
politician	The new Finance Agreement is of no use, and I see that mistrust of EU politicians is growing.	ambiguous
model	In this model, respect for standards and procedures is guaranteed by an independent authority and final jurisdiction lies with the judges.	ambiguous
NOTHING	This may even be the view of some of our fellow MEPs of the outermost regions.	ambiguous
entrepreneur	At the same time we would easily destroy the belief the entrepreneur and the man in the street have in the common sense of EU decision-makers.	ambiguous
citizen	There are three regions in Europe whose citizens face specific problems: mountain, island and the outermost regions.	ambiguous
citizen	These citizens enjoy a positive and enriching diversity, and they demand to be given the right to enjoy the same opportunities as other citizens from continental regions.	ambiguous
European	The European Union and you, Commissioner, need to be aware that this treatment is worth sustaining.	ambiguous
mind	Parallel to that point of order could it be also borne in mind that the interpreters are very kind to us and sometimes they do not translate "my machine failed to work" as "I failed to vote".	ambiguous
authority	The food authority must provide objective information to both consumers and decision makers.	ambiguous
draftsman	As draftsman of the opinion of the Committee on Industry, External Trade, Research and Energy, I would like to highlight a few points.	ambiguous
Chairman	As Chairman of the Committee on Regional Policy, transport and Tourism and as a Greek Member of Parliament, I wish to raise the subject of the sinking of the Express Samina last Tuesday.	ambiguous
colleague	Despite so often being branded as a "little Englander" by my British colleagues, I have no difficulty in acknowledging that germs know no boundaries.	ambiguous
consumer	Food safety is a fundamental requirement for consumers, because they want to eat healthily, and we have to ensure that this is possible.	ambiguous
citizen	Our fellow European citizens expect and are entitled to a vigilant and positive response.	ambiguous
citizen	In the interests of the citizens of the Union as a whole, it is to be hoped that these criteria will be implemented.	ambiguous
Commissioner	Commissioner Byrne, it sounds to me as if we will have fewer and fewer producers but more and more inspectors.	ambiguous
politician	Yet, as politicians allocating finite resources, we must ask these questions.	ambiguous
European	It is essential, on the eve of the Biarritz Summit, for the European Heads of State and Government to fully grasp the message addressed to them.	ambiguous
citizen	The current desire to extend qualified majority voting will not bring Europe closer to the citizens.	ambiguous
refugee	Mines are of course a great obstacle to reconstruction in these countries and to the return of refugees.	ambiguous
Christian	I am not so surprised, but some of you will say that a Christian Democrat who does not believe in miracles is not a good Christian Democrat.	ambiguous
representative	Representatives of the governments, MEPs and national MPs, together with the Commission, reaching an agreement on the Charter of Fundamental Rights of the European Union, in ten months, seemed an impossible objective.	ambiguous
speaker	Previous speakers have spoken well of the Charter because it is a good Charter which brings together the classic rights of the nineteenth Century and the modern rights of the twenty-first century.	ambiguous
judge	In our view, however, the interpretations of 15 judges, which go beyond the Treaties as ratified, are clearly improper and we are still waiting for them to be submitted for the approval of the peoples of the Member States.	ambiguous
rapporteur	Elsewhere, the rapporteur repeats the new theory in vogue in Brussels of the supposed dual legitimacy of the European Union: that of the citizens represented by the European Parliament and that of the States represented by the Council.	ambiguous
pensioner	I am sure that pensioners and elderly people feel that Europe represents a future of peace, and we therefore support any step, however small, in that direction.	ambiguous
model	That is why the Portuguese socialist MEPs voted against the proposal of their own political group, which indicated a uniform referendum model for all the Member States of the European Union.	ambiguous
Minister	Strangely, many MEPs and even Prime Minister Blair support a European Constitution.	ambiguous
compatriot	My compatriots voted for the single currency in 1992 because they had been told that this could work without a super-state.	ambiguous
maker	It means guaranteeing that the policy-makers and the policies that have been put in place really do deal with what people want.	ambiguous
issue	It was essential for us to give an opinion on an issue that is so important to our fellow citizens.	ambiguous
citizen	The question is what kind of mechanism will protect our citizens most effectively.	ambiguous
NOTHING	As has also been said by other MEPs, most of whom have been Italian, though I do not believe that that is really significant, given the disgust we all feel, it is an unworthy punishment: a punishment unworthy of a civilised society, which always involves a risk of innocent people being convicted.	ambiguous
NOTHING	Anyone who lumps all of this together is clearly deluding himself.	ambiguous
courier	It is somewhat more difficult to take pity on those left behind, for example old people who are tortured to death for their savings, badly paid money couriers who are shot dead by gangsters in a heartless act, or children who are raped and killed.	ambiguous
governor	The residence of the governor of Texas and the Republican candidate for the White House is regularly the target of demonstrations by opponents of the death penalty.	ambiguous
Member	In the Member States, we are all waiting for the Council of Ministers to show the political courage and will really to reform current cooperation.	ambiguous
Liberals	For us Liberals, it is an obvious fact, and one that needs to be crystal-clear, that the present intergovernmental conference must be the last before new Member States are admitted.	ambiguous
member	I should like to close by thanking all the Members, particularly the draftsmen of opinions and shadow draftsmen, for having made it possible to reach a broad consensus on the strategy for halting climate change.	ambiguous
driver	After all, a lorry driver will not compete with a chemical company but rather with lorry drivers from other Member States.	ambiguous
Commissioner	Commissioner, firstly I would like to thank the rapporteur for having reliably compiled all our views producing an excellent piece of work.	ambiguous
journalist	And so, now that, sadly, our dead have been buried, the journalists have left the devastated areas and the river, in this case the Po.	ambiguous
citizen	American citizens should not be entitled to emit two hundred times more CO2 than people in East Africa.	ambiguous
citizen	Many European citizens are questioning the point reached by the Union, its objectives and even the logic of integration.	ambiguous
minister	I believe that European environment ministers have so far adopted the very wise approach of excluding it from the list of flexible mechanisms.	ambiguous
Member	I consider, like the Member who spoke earlier, that nuclear energy poses unresolved problems, and the fact that the Commissioner said nuclear energy will not be promoted in the proposals currently being studied reassured me.	ambiguous
colleague	My colleagues have referred to the catastrophes that are occurring in quick succession and which serve as warning lights that demand practical political intervention.	ambiguous
citizen	It would be particularly improper and fallacious to make citizens believe that it is enough simply to plant trees to comply with the commitments undertaken at Kyoto.	ambiguous
politician	As politicians, we are used to making compromises with regard to almost anything, and we have learnt that the world is shaped that way, shaped for compromise.	ambiguous
economist	Several economists have analysed the effects of this on a Europe-wide level, and have come to similar conclusions that there is, or could be, a beneficial effect on employment.	ambiguous
citizen	The result, which we fully respect, may be an indication that the citizens do not yet feel in tune with the European ideal.	ambiguous
scientist	In general, scientists are suspicious of organochlorine compounds such as PCBs.	ambiguous
politician	It is now our task, in our capacity as politicians, to make decisions within a very difficult area of health.	ambiguous
politician	In our capacity as politicians, we must take the problem of endocrine disrupters with the utmost seriousness.	ambiguous
negotiator	As an ex-trade union negotiator, I am used to defending the outcome of negotiations.	ambiguous
mind	Nevertheless, we also have to bear in mind those farmers who energetically sell part of their production direct to consumers from their farms, for the benefit of themselves and their families.	ambiguous
Socialist	This does not, of course, mean that we were not shocked by the tragedy or that, as a government and as the Socialist Group, we shall not do everything humanly possible to increase the safety of ships in the Aegean.	ambiguous
fisherman	What the fishermen are asking is that the Commission responds to them in a more positive way than it has in the past.	ambiguous
fisherman	In addition, three things are needed: political will, fishermen who think like businessmen, and the interaction of consumers and entrepreneurs in the market place.	ambiguous
fisherman	Sustainable fisheries, where fishermen and their families can survive alongside conservation measures, are mutually beneficial.	ambiguous
fisherman	Although in principle I have nothing against aid to fishermen, I do think it should be granted within a specific framework and in accordance with unequivocal criteria, and this is the basis of my question: to clarify what these criteria are.	ambiguous
fisherman	In order to be effective such measures require the support of fishermen and scientists who live and work in an area.	ambiguous
fisherman	It has become increasingly evident that fishermen and scientists working in a specific fishery will more readily adhere to rules and regulations that they themselves have conceived.	ambiguous
fisherman	Second, this regulation was drafted on the basis of the outcome of meetings with fishermen, scientific experts and administrators, and we intend to continue with these meetings for as long as the cod crisis continues.	ambiguous
Commissioners	Concerning the number of Commissioners, we believe that one Commissioner for each Member State is enough, and Parliament needs no more than 700 MEPs.	ambiguous
citizen	Many citizens have fallen victim to this and are unable to pay their bill, and resort to declaring their mobile stolen.	ambiguous
coordinator	I hope that I am also speaking here on behalf of the other coordinators.	ambiguous
European	No one in the European Parliament would support discrimination or violence against immigrants; we must remember that to deny immigrants a voice is a form of violence against them.	ambiguous
citizen	That, if anything, demonstrates the low level of motivation that this EU project has, even among politically active citizens.	ambiguous
Democrats	The Danish Social Democrats have voted against a report that would remove the subsidies paid to the producers of processed fruit and vegetables.	ambiguous
colleague	My colleague Salvador Jové is only too aware of the bad position which southern European small farmers and farm labourers find themselves in.	ambiguous
minister	It is not enough for the finance ministers to swear in Versailles that they will not lower taxes, only for the countries where the protests are loudest to give in afterwards.	ambiguous
inhabitant	I believe that we can only help these states if we improve the conditions in which all their inhabitants live, be they young people, workers or members of a group very close to my heart, the elderly people and pensioners who live in the ACP States.	ambiguous
citizen	By 2002, every citizen in the euro area will have euros in their pockets and expect certain benefits from this new currency.	ambiguous
reader	Of course, in the strict sense that is true, but the naïve reader, the non-specialist, thought that all the costs of cross-border payments would disappear, when in fact foreign exchange commissions only represented a small part of those costs, just a small percentage.	ambiguous
life	We all know that the pace at which we live our lives has become faster because we use mobile telephones, e-mail and the Internet, and this opens up entirely new possibilities.	ambiguous
expert	What we still need are more experts to guide our companies through complex procedures at European level.	ambiguous
Europeans	Europeans would do well to remember that the wider the prosperity gap between the Member States of the Union and our neighbours, the greater the pressure to migrate.	ambiguous
wave	This is the only way of breaking the circle of poverty and violence which results in waves of immigrants and refugees.	ambiguous
immigrant	Restricting the number of immigrants coming into the EU from and through Albania is the main aim of the action plan.	ambiguous
